station_id,station_name,station_address,station_position,station_externalid,url
43301,10115 - DODU,1 - 3 RUE DES ECLUSES SAINT MARTIN - 75010 PARIS,"(48.8761373390584,2.3680844979417)",10115,http://velibs.github.io/data/png/43301.png
40858,06029 - VAUGIRARD PRINCE,FACE 1 RUE DE VAUGIRARD - 75006 PARIS,"(48.8489229581858,2.34104050870596)",6029,http://velibs.github.io/data/png/40858.png
40909,18027 - DAMREMONT ORDENER,102 RUE DAMREMONT - 75018 PARIS,"(48.8934003929819,2.3362665239128)",18027,http://velibs.github.io/data/png/40909.png
42767,13123 - BIBLIOTHÈQUE FRANÇOIS MITTERAND,53 QUAI FRANCOIS MAURIAC - 75013 PARIS,"(48.8350507158045,2.37606810031042)",13123,http://velibs.github.io/data/png/42767.png
42769,20005 - RUE DE LAGNY SAINT MANDE,2 RUE REYNALDO HAHN - 75020 PARIS,"(48.8492660436018,2.41233032884477)",20005,http://velibs.github.io/data/png/42769.png
42610,35010 - GERVAIS (PANTIN),1-3 RUE DU PRE SAINT GERVAIS - 93500 PANTIN,"(48.8910789762746,2.40277551968633)",35010,http://velibs.github.io/data/png/42610.png
42388,14017 - JOURDAN TOMBE ISSOIRE,160 RUE TOMBE ISSOIRE - 75014 PARIS,"(48.8227824420434,2.33053754038185)",14017,http://velibs.github.io/data/png/42388.png
42088,13025 - PLACE DE RUNGIS,FACE 35 RUE DE LA FONTAINE A MULARD - 75013 PARIS,"(48.8224559476497,2.34738272948295)",13025,http://velibs.github.io/data/png/42088.png
43626,04016 - LOBAU,3 RUE LOBAU - 75004 PARIS,"(48.8562467217007,2.35328134461219)",4016,http://velibs.github.io/data/png/43626.png
42383,15048 - OLIVIER DE SERRE,PLACE AMEDEE GIORDANI - 75015 PARIS,"(48.8305456694458,2.29204639669968)",15048,http://velibs.github.io/data/png/42383.png
43788,21020 - REPUBLIQUE 2 (BOULOGNE-BILLANCOURT),28 Bd de la République 92100 BOULOGNE BILLANCOURT,"(48.8319998153979,2.25371998800725)",21020,http://velibs.github.io/data/png/43788.png
42568,21209 - GEORGES MESSIER (MONTROUGE),35 RUE MOLIERE - 92120 MONTROUGE,"(48.8111018377725,2.314629747785)",21209,http://velibs.github.io/data/png/42568.png
42804,21001 - TRANSVAL (BOULOGNE-BILLANCOURT),11 RUE DU TRANSVAL - 92100 BOULOGNE-BILLANCOURT,"(48.848299809537,2.23757011020717)",21001,http://velibs.github.io/data/png/42804.png
42946,35004 - ALLENDE (PANTIN),AVENUE DE LA GARE - 93500 PANTIN,"(48.8973289368289,2.40057659385414)",35004,http://velibs.github.io/data/png/42946.png
42998,15029 - EMERIAU,27 RUE EMERIAU - 75015 PARIS,"(48.8506147509061,2.2872501634709)",15029,http://velibs.github.io/data/png/42998.png
42801,31703 - CARNOT (BAGNOLET),177 RUE SADI CARNOT - 93170 BAGNOLET,"(48.8752669984009,2.4236494905184)",31703,http://velibs.github.io/data/png/42801.png
42953,21105 - MORICE (CLICHY),35-37 RUE MORICE - 92110 CLICHY,"(48.9026151938404,2.31332063650202)",21105,http://velibs.github.io/data/png/42953.png
42619,10038 - COLONEL FABIEN,69 RUE DE LA GRANGE AUX BELLES - 75010 PARIS,"(48.8775200284906,2.3697912450764)",10038,http://velibs.github.io/data/png/42619.png
41436,16022 - RUE JEAN BOLOGNE,16 RUE JEAN BOLOGNE - 75016 PARIS,"(48.8575668897845,2.28002739530677)",16022,http://velibs.github.io/data/png/41436.png
43019,42208 - PARIS 4 (CHARENTON),178 RUE DE PARIS - 94220 CHARENTON,"(48.8294214716652,2.40164810555835)",42208,http://velibs.github.io/data/png/43019.png
43072,14005 - DENFERT ROCHEREAU,2 AVENUE RENE COTY - 75014 PARIS,"(48.8331407992471,2.33267222747508)",14005,http://velibs.github.io/data/png/43072.png
42320,13014 - GARE D'AUSTERLITZ,5 BIS BOULEVARD DE L'HOPITAL - 75013 PARIS,"(48.8425244907662,2.36404495865652)",13014,http://velibs.github.io/data/png/42320.png
42083,08113 - PLACE ST AUGUSTIN,5 PLACE SAINT AUGUSTIN - 75008 PARIS,"(48.874923109802,2.31939514437732)",8113,http://velibs.github.io/data/png/42083.png
43106,15014 - VOLONTAIRES,25 RUE DES VOLONTAIRES - 75015 PARIS,"(48.84132050184,2.30808901725357)",15014,http://velibs.github.io/data/png/43106.png
43109,06014 - PONT DE LODI DAUPHINE,7 RUE DU PONT DE LODI - 75006 PARIS,"(48.8552968986033,2.33994730756525)",6014,http://velibs.github.io/data/png/43109.png
43137,42012 - BARBUSSE (IVRY),1 RUE HENRY BARBUSSE - 94200 IVRY,"(48.8102003479661,2.37967058911516)",42012,http://velibs.github.io/data/png/43137.png
43143,15071 - CHAMP DE MARS COTE 16EME,36 RUE DE SUFFREN - 75015 PARIS,"(48.8548517488353,2.29500791364336)",15071,http://velibs.github.io/data/png/43143.png
43174,20022 - PORTE DE BAGNOLET,1 RUE GEO CHAVEZ - 75020 PARIS,"(48.86508,2.40799)",20022,http://velibs.github.io/data/png/43174.png
43185,21302 - BRIAND (ISSY LES MOULINEAUX),PLACE DE LA RESISTANCE ANGLE RUE ARISTIDE BRIAND - 92130 ISSY LES MOULINEAUX,"(48.8210302528657,2.25101957152697)",21302,http://velibs.github.io/data/png/MOULI.png
43199,21502 - VERDUN (SURESNES),18 BIS RUE DE VERDUN / COUR MADELAINE - 92150 SURESNES,"(48.8710030415404,2.22747747677092)",21502,http://velibs.github.io/data/png/43199.png
43190,17048 - TOCQUEVILLE,12 RUE DE TOCQUEVILLE - 75017 PARIS,"(48.8824022854016,2.31400041122298)",17048,http://velibs.github.io/data/png/43190.png
43191,16012 - BOULEVARD FLANDRIN,68 BOULEVARD FLANDRIN - 75016 PARIS,"(48.8687784917848,2.27435453917683)",16012,http://velibs.github.io/data/png/43191.png
43213,07013 - PLACE DE BRETEUIL,17 RUE DUROC - 75007 PARIS,"(48.8475022584009,2.31268832866208)",7013,http://velibs.github.io/data/png/43213.png
43526,05006 - SAINT JACQUES SOUFFLOT,174 RUE SAINT JACQUES - 75005 PARIS,"(48.8465169205868,2.34312380336734)",5006,http://velibs.github.io/data/png/43526.png
43568,12004 - TRAVERSIERE,76 RUE TRAVERSIERE - 75012 PARIS,"(48.8507358241288,2.37587011170625)",12004,http://velibs.github.io/data/png/43568.png
43570,21201 - JAURES (MONTROUGE),6 PLACE JEAN JAURES / RUE MAURICE ARNOUX ET RUE CAMILLE PELLETIN - 92120 MONTROUGE,"(48.8162906770039,2.31127954341048)",21201,http://velibs.github.io/data/png/MONTR.png
43701,21016 - POINT DU JOUR (BOULOGNE-BILLANCOURT),118 RUE DU POINT DU JOUR - 92100 BOULOGNE BILLANCOURT,"(48.8287531414365,2.24591146701462)",21016,http://velibs.github.io/data/png/43701.png
43734,12016 - PICPUS,43 AVENUE DE SAINT MANDE - 75012 PARIS,"(48.8451282937943,2.40140070766687)",12016,http://velibs.github.io/data/png/43734.png
43797,19117 - EURYALE DEHAYNIN,22 RUE EURYALE DEHAYNIN - 75019 PARIS,"(48.8863000510864,2.37738886313363)",19117,http://velibs.github.io/data/png/43797.png
43831,10110 - LOUIS BLANC,10 RUE LOUIS BLANC - 75010 PARIS,"(48.879332174655,2.36862871574876)",10110,http://velibs.github.io/data/png/43831.png
43826,16102 - PERGOLÈSE/ MARBEAU,52-54 RUE PERGOLÈSE - 75016 PARIS,"(48.873568706869,2.28151252252986)",16102,http://velibs.github.io/data/png/43826.png
43832,14020 - PORTE DE MONTROUGE,AV. DE LA PORTE DE MONTROUGE - 75014 PARIS,"(48.8212167896893,2.32117350214306)",14020,http://velibs.github.io/data/png/43832.png
43829,20104 - RUE LOUIS LUMIÈRE,68 RUE LOUIS LUMIERE - 75020 PARIS,"(48.8621619807001,2.41112578185621)",20104,http://velibs.github.io/data/png/43829.png
43836,19124 - ALEXANDER FLEMMING,RUE ALEXANDER FLEMMING - 75019 PARIS,"(48.8817697938583,2.40317936796956)",19124,http://velibs.github.io/data/png/43836.png
43876,02007 - CHABANAIS,1 RUE CHABANAIS - 75002 PARIS,"(48.8671234464486,2.33668660823888)",2007,http://velibs.github.io/data/png/43876.png
42153,17019 - MALESHERBES,20 RUE DE PHALSBOURG - 75017 PARIS,"(48.8826088164334,2.30902648733927)",17019,http://velibs.github.io/data/png/42153.png
42184,18032 - PORTE DE CLIGNANCOURT,FACE 59 RUE BELLIARD - 75018 PARIS,"(48.8974884597493,2.34399649933778)",18032,http://velibs.github.io/data/png/42184.png
42195,15060 - MONDRIAN,9 PLACE DE LA MONTAGNE DU GOULET - 75015 PARIS,"(48.8442928655765,2.2773458970965)",15060,http://velibs.github.io/data/png/42195.png
43094,11104 - CHARONNE DU BUREAU,170 RUE DE CHARONNE - 75011 PARIS,"(48.855943779581,2.39253252663266)",11104,http://velibs.github.io/data/png/43094.png
43697,11034 - PARMENTIER FONTAINE AU ROI,124 AVENUE PARMENTIER - 75011 PARIS,"(48.8678767055174,2.37270597867147)",11034,http://velibs.github.io/data/png/43697.png
43856,07020 - CLER,FACE 3 RUE DU CHAMP DE MARS - 75007 PARIS,"(48.8566411001182,2.30659853411182)",7020,http://velibs.github.io/data/png/43856.png
42566,09003 - PLACE BARBÈS,PLACE BARBES - 75009 PARIS,"(48.8836531972476,2.34904085503439)",9003,http://velibs.github.io/data/png/42566.png
42161,19016 - OURCQ,78 RUE D'HAUTPOUL - 75019 PARIS,"(48.8863936794358,2.38654145443545)",19016,http://velibs.github.io/data/png/42161.png
23671302,00907 - BEAUGRENELLE,rue linois angle quai de grenelle - 75015 PARIS,"(48.84986,2.2839)",907,http://velibs.github.io/data/png/23671.png
41917,17105 - PALADINES,18 BOULEVARD D'AURELLE DE PALADINES - 75017 PARIS,"(48.8834980819484,2.28201558962579)",17105,http://velibs.github.io/data/png/41917.png
42302,19041 - PYRÉNÉES,101 RUE DE BELLEVILLE - 75019 PARIS,"(48.8743491365289,2.38609537399646)",19041,http://velibs.github.io/data/png/42302.png
42187,14101 - PLACE FERNAND MOURLOT,33 BD EDGAR QUINET - 75014 PARIS,"(48.8415048015128,2.32327771564332)",14101,http://velibs.github.io/data/png/42187.png
42449,05032 - PANTHEON CARMES,2 RUE VALETTE - 75005 PARIS,"(48.8469867528133,2.34649965376297)",5032,http://velibs.github.io/data/png/42449.png
42300,11039 - JULES FERRY REPUBLIQUE,FACE 121 BOULEVARD RICHARD LENOIR - 75011 PARIS,"(48.8658042766864,2.36933707496693)",11039,http://velibs.github.io/data/png/42300.png
42358,04007 - BOURDON,BOULEVARD BOURDON - 75004 PARIS,"(48.8525571174352,2.3682407194182)",4007,http://velibs.github.io/data/png/42358.png
41388,18026 - RUISSEAU ORDENER,37 RUE DU RUISSEAU - 75018 PARIS,"(48.8928952839678,2.34011963243656)",18026,http://velibs.github.io/data/png/41388.png
43242,13117 - STADE GEORGES CARPENTIER,95-97 BOULEVARD MASSENA - 75013 PARIS,"(48.8204951880497,2.36681968214097)",13117,http://velibs.github.io/data/png/43242.png
41016,20032 - AMANDIERS,55 RUE DES CENDRIERS - 75020 PARIS,"(48.8662951060021,2.38935041243347)",20032,http://velibs.github.io/data/png/41016.png
43678,01023 - ANDRE MALRAUX MUSEE DU LOUVRE,165 RUE SAINT HONORE - 75001 PARIS,"(48.8634970199637,2.33484632755027)",1023,http://velibs.github.io/data/png/43678.png
43849,11024 - BOULEVARD VOLTAIRE,82 RUE SEDAINE - 75011 PARIS,"(48.8588289084143,2.37887132712036)",11024,http://velibs.github.io/data/png/43849.png
43881,12011 - CHARENTON,160 RUE CHARENTON - 75012 PARIS,"(48.8448673195541,2.38257893505445)",12011,http://velibs.github.io/data/png/43881.png
42766,15043 - BRANCION,122 RUE BRANCION - 75015 PARIS,"(48.8290542164508,2.30141743604383)",15043,http://velibs.github.io/data/png/42766.png
41982,09012 - ROUGEMONT,3-5 RUE ROUGEMONT - 75009 PARIS,"(48.8715422136421,2.34583645559793)",9012,http://velibs.github.io/data/png/41982.png
41279,21007 - RHIN DANUBE (BOULOGNE BILLANCOURT),15 ROND POINT RHIN DANUBE - 92100 BOULOGNE BILLANCOURT,"(48.8406492985733,2.22797877475429)",21007,http://velibs.github.io/data/png/41279.png
42380,12110 - BARON LE ROY TRUFFAUT,57-61 RUE DES PIROGUES DE BERCY - 75012 PARIS,"(48.8337086350797,2.38855666622239)",12110,http://velibs.github.io/data/png/42380.png
43779,17049 - SAUSSURE,116 BIS RUE DE SAUSSURE - 75017 PARIS,"(48.8881992361537,2.31062341756797)",17049,http://velibs.github.io/data/png/43779.png
40676,14113 - ARAGO 2,36 RUE DE LA SANTE - 75014 PARIS,"(48.8351288650429,2.34157863455693)",14113,http://velibs.github.io/data/png/40676.png
40673,19019 - PETIT HONNEGER,124 RUE PETIT - 75019 PARIS,"(48.8863896349246,2.39363751443361)",19019,http://velibs.github.io/data/png/40673.png
40785,11113 - REPUBLIQUE FERRY,FACE 140 BOULEVARD RICHARD LENOIR - 75011 PARIS,"(48.8665160798211,2.36932253040752)",11113,http://velibs.github.io/data/png/40785.png
40681,22005 - DE GAULLE 3 (NEUILLY),195 AVENUE CHARLES DE GAULLE - 92200 NEUILLY,"(48.8842989293728,2.26099177209953)",22005,http://velibs.github.io/data/png/40681.png
40782,20017 - RUE SAINT BLAISE,69 RUE SAINT BLAISE - 75020 PARIS,"(48.8569749400317,2.40884245740696)",20017,http://velibs.github.io/data/png/40782.png
40793,05002 - SAINT JACQUES,20 RUE SOMMERARD - 75005 PARIS,"(48.8503104329245,2.34501583529859)",5002,http://velibs.github.io/data/png/40793.png
40791,42015 - PAUL BERT (IVRY),EN VIS A VIS DU 7 RUE PAUL BERT - 94200 IVRY,"(48.8180022698238,2.37243237603422)",42015,http://velibs.github.io/data/png/40791.png
40799,13018 - AURIOL CHEVALERET,1 RUE BRUANT - 75013 PARIS,"(48.8348484529294,2.36682649962709)",13018,http://velibs.github.io/data/png/40799.png
40828,05024 - PLACE MONGE,4 RUE DOLOMIEU - 75005 PARIS,"(48.8427350429896,2.35247243722336)",5024,http://velibs.github.io/data/png/40828.png
40832,42504 - MALON (GENTILLY),FACE 59 RUE BENOIT MALON - 94250 GENTILLY,"(48.8144401796238,2.34107065417259)",42504,http://velibs.github.io/data/png/40832.png
40836,06107 - CHERCHE MIDI,29 RUE DU CHERCHE MIDI - 75006 PARIS,"(48.8502410871957,2.32755154921057)",6107,http://velibs.github.io/data/png/40836.png
40847,09020 - TOUDOUZE CLAUZEL,FACE 27 RUE CLAUZEL - 75009 PARIS,"(48.8795052656248,2.33719063927171)",9020,http://velibs.github.io/data/png/40847.png
40854,09004 - ROCHECHOUART GERANDO,19 RUE GUERANDO - 75009 PARIS,"(48.8829110895394,2.34631937162712)",9004,http://velibs.github.io/data/png/40854.png
41007,35001 - JAURES 1 (PANTIN),168 AVENUE JEAN JAURES - 93500 PANTIN,"(48.9101370950539,2.39932563330523)",35001,http://velibs.github.io/data/png/41007.png
41010,17025 - COURCELLES,2 RUE DE CHAZELLES - 75017 PARIS,"(48.8794303755264,2.30346740668713)",17025,http://velibs.github.io/data/png/41010.png
41049,32008 - EMGP NORD (SAINT DENIS),EMGP PARKING ENTREE NORD - 93200 SAINT DENIS,"(48.9057454676545,2.36499787715513)",32008,http://velibs.github.io/data/png/41049.png
41054,01015 - PLACE ANDRE MALRAUX,2 PLACE ANDRE MALRAUX - 75001 PARIS,"(48.8639796551511,2.33559960389384)",1015,http://velibs.github.io/data/png/41054.png
41268,17005 - BROCHANT,43 RUE BROCHANT - 75017 PARIS,"(48.8903299891204,2.31973055992978)",17005,http://velibs.github.io/data/png/41268.png
41064,18030 - SIMPLON,1 RUE JOSEPH DIJON - 75018 PARIS,"(48.8937342775359,2.34751796660457)",18030,http://velibs.github.io/data/png/41064.png
41355,20047 - COURS DE VINCENNES BD DAVOUT,107 COURS DE VINCENNES - 75020 PARIS,"(48.8473310531154,2.4103900081973)",20047,http://velibs.github.io/data/png/41355.png
41353,20119 - SQUARE DE MENILMONTANT,138 RUE DE MENILMONTANT - 75020 PARIS,"(48.8701364586824,2.39669061287625)",20119,http://velibs.github.io/data/png/41353.png
41761,19044 - GRANDS MOULINS,RUE DE LA CLOTURE / ANGLE RUE DU DEBARCADERE - 75019 PARIS,"(48.8971300530746,2.39607900820668)",19044,http://velibs.github.io/data/png/41761.png
40954,09009 - SQUARE MONTHOLON,26 RUE MONTHOLON - 75009 PARIS,"(48.8766011713626,2.34578551680324)",9009,http://velibs.github.io/data/png/40954.png
42063,14006 - SAINT JACQUES TOMBE ISSOIRE,46 BOULEVARD SAINT JACQUES - 75014 PARIS,"(48.8331903187525,2.33693339124815)",14006,http://velibs.github.io/data/png/42063.png
42070,06013 - JACQUES CALLOT,1 RUE JACQUES CALLOT - 75006 PARIS,"(48.8552546877505,2.33753933406029)",6013,http://velibs.github.io/data/png/42070.png
42072,08015 - ROQUEPINE,4 RUE ROQUEPINE - 75008 PARIS,"(48.8734861693498,2.32028123421063)",8015,http://velibs.github.io/data/png/42072.png
42296,19003 - QUAI DE SEINE,3 QUAI DE LA SEINE - 75019 PARIS,"(48.8843161806472,2.36982957957202)",19003,http://velibs.github.io/data/png/42296.png
42330,20109 - SURMELIN HAXO,2 RUE HAXO - 75020 PARIS,"(48.8694370761222,2.40539657537972)",20109,http://velibs.github.io/data/png/42330.png
42452,22010 - DE GAULLE 4 (NEUILLY),72 AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE,"(48.8816744459654,2.27117749892451)",22010,http://velibs.github.io/data/png/42452.png
42453,16111 - HELIE,4 - 6 rue Faustin Helie - 75016 PARIS,"(48.85940308194,2.2765220890277)",16111,http://velibs.github.io/data/png/42453.png
40996,31704 - HORNET (BAGNOLET),FACE AU 1 RUE JEANNE HORNET - 93170 BAGNOLET,"(48.8739292000335,2.42793357977893)",31704,http://velibs.github.io/data/png/40996.png
42489,42011 - BOYER (IVRY),26 QUAI MARCEL BOYER - 94200 IVRY,"(48.822115343788,2.39285038241429)",42011,http://velibs.github.io/data/png/42489.png
42502,23008 - REPUBLIQUE (LEVALLOIS),PLACE DE LA REPUBLIQUE - 92300 LEVALLOIS,"(48.8931946753649,2.28891416005662)",23008,http://velibs.github.io/data/png/42502.png
42503,18023 - POISSONNIERS ORDENER,57 RUE ORDENER - 75018 PARIS,"(48.8912138908447,2.35128866621987)",18023,http://velibs.github.io/data/png/42503.png
42709,34004 - VOLTAIRE (SAINT OUEN),1 RUE VOLTAIRE - 93400 SAINT OUEN,"(48.902499760458,2.34224814466128)",34004,http://velibs.github.io/data/png/42709.png
42665,21706 - BLEUZEN (VANVES),74 RUE JEAN BLEUZEN - 92170 VANVES,"(48.8233032340816,2.29650634355336)",21706,http://velibs.github.io/data/png/42665.png
42976,08110 - STOCKOLM ROME,6 RUE DE STOCKOLM - 75008 PARIS,"(48.8771119187665,2.32232932086804)",8110,http://velibs.github.io/data/png/42976.png
43114,18109 - RIQUET PAJOL,55 RUE PAJOL - 75018 PARIS,"(48.8895969708508,2.36285360426251)",18109,http://velibs.github.io/data/png/43114.png
43293,41604 - LAGNY (SAINT MANDE),126 RUE LAGNY / ANGLE AVENUE JOFFRE - 94160 SAINT MANDE,"(48.8493118268378,2.41790976904234)",41604,http://velibs.github.io/data/png/43293.png
42822,41602 - DIGEON (SAINT MANDE),PLACE CHARLES DIGEON - 94160 SAINT MANDE,"(48.8435469599157,2.41831747656715)",41602,http://velibs.github.io/data/png/42822.png
43344,08101 - LONDRES AMSTERDAM,42 RUE DE LONDRES - 75008 PARIS,"(48.878034461504,2.32648354096942)",8101,http://velibs.github.io/data/png/43344.png
43392,06025 - RENNES - ASSAS,16 RUE D'ASSAS - 75006 PARIS,"(48.8492084999386,2.32851454623001)",6025,http://velibs.github.io/data/png/43392.png
43356,15058 - GEORGES POMPIDOU,4 PLACE DU MOULIN DE JAVEL - 75015 PARIS,"(48.8400944467421,2.27158991198534)",15058,http://velibs.github.io/data/png/43356.png
43401,09013 - MAIRIE DU 9EME,20 RUE DE LA GRANGE BATELIERE - 75009 PARIS,"(48.8732671375829,2.34075344805276)",9013,http://velibs.github.io/data/png/43401.png
43359,42001 - JULES (IVRY),1 RUE JULES VANZUPPE - 94200 IVRY,"(48.8203221836761,2.39498124008662)",42001,http://velibs.github.io/data/png/43359.png
43412,31003 - PARIS (MONTREUIL),237-241 RUE DE PARIS - 93100 MONTREUIL,"(48.8549113323991,2.41877242975671)",31003,http://velibs.github.io/data/png/43412.png
43394,42705 - CONVENTION (LE KREMLIN BICETRE),1 RUE DE LA CONVENTION - 94270 LE KREMLIN BICETRE,"(48.8128002963747,2.3610411664423)",42705,http://velibs.github.io/data/png/43394.png
43402,07011 - ST DOMINIQUE,30 BIS RUE LAS CASES - 75007 PARIS,"(48.859068394963,2.318624221125)",7011,http://velibs.github.io/data/png/43402.png
23671309,14120 - JOURDAN BARBOUX,7 RUE HENRI BARBOUX - 75014 PARIS,"(48.8219553064561,2.32680686990588)",14120,http://velibs.github.io/data/png/23671.png
42646,20009 - DOCTEUR DEJERINE,RUE DES DOCTEURS DEJERINE - 75020 PARIS,"(48.8540232845259,2.41205801660568)",20009,http://velibs.github.io/data/png/42646.png
41755,18107 - CHARTRES,22-24 RUE DE CHARTRES - 75018 PARIS,"(48.8847068639833,2.35358041022707)",18107,http://velibs.github.io/data/png/41755.png
42701,08007 - HAUSSMANN ROME,1 RUE DE ROME - 75008 PARIS,"(48.8742300555803,2.32557011172411)",8007,http://velibs.github.io/data/png/42701.png
41845,17021 - WAGRAM (17EME ARR.),RUE JOUFFROY D'ABBANS - 75017 PARIS,"(48.8842894403224,2.30549744426064)",17021,http://velibs.github.io/data/png/41845.png
41855,19014 - LORRAINE,28 RUE DE LORRAINE - 75019 PARIS,"(48.8863350826153,2.38246120055766)",19014,http://velibs.github.io/data/png/41855.png
42332,07103 - BELGRADE,2 RUE DE BELGRADE - 75007 PARIS,"(48.8560593100747,2.30223912888456)",7103,http://velibs.github.io/data/png/42332.png
42081,13048 - TOLBIAC WURTZ,20 RUE WURTZ - 75013 PARIS,"(48.826494328264,2.3443017158653)",13048,http://velibs.github.io/data/png/42081.png
42667,05001 - SAINT GERMAIN HARPE,32 RUE DE LA HARPE - 75005 PARIS,"(48.8515813400282,2.34370453672277)",5001,http://velibs.github.io/data/png/42667.png
43289,31011 - STALINGRAD 2 (MONTREUIL),27 RUE DE STALINGRAD - 93100 MONTREUIL,"(48.8589230268289,2.44314211823533)",31011,http://velibs.github.io/data/png/43289.png
43733,08045 - ALMA,FACE 3 AVENUE MONTAIGNE - 75008 PARIS,"(48.8649209825384,2.30254918238593)",8045,http://velibs.github.io/data/png/43733.png
40899,15042 - FARMAN,61 RUE HENRY FARMAN - 75015 PARIS,"(48.8337338301773,2.27139647246143)",15042,http://velibs.github.io/data/png/40899.png
40993,17018 - MONCEAU,4 RUE DE THANN - 75017 PARIS,"(48.8811619835771,2.30951238050775)",17018,http://velibs.github.io/data/png/40993.png
42757,04010 - SAINT PAUL PAVÉE,105-109 TERRE PLEIN SAINT PAUL - 75004 PARIS,"(48.8550239990409,2.36120353875546)",4010,http://velibs.github.io/data/png/42757.png
41099,18011 - HERBERT,85 RUE PAJOL - 75018 PARIS,"(48.8928457111673,2.36342901627977)",18011,http://velibs.github.io/data/png/41099.png
41267,14036 - BOULARD DAGUERRE,14 RUE BOULARD - 75014 PARIS,"(48.8343907970068,2.32930394654529)",14036,http://velibs.github.io/data/png/41267.png
41277,13106 - BOBILLOT MERY,17 RUE BOBILLOT - 75013 PARIS,"(48.8298753726595,2.35424653463425)",13106,http://velibs.github.io/data/png/41277.png
40888,16110 - OCTAVE FEUILLET,4-6 RUE OCTAVE FEUILLET - 75016 PARIS,"(48.8609983661382,2.27312852713658)",16110,http://velibs.github.io/data/png/40888.png
40947,13047 - BOUTROUX VITRY,1 AVENUE BOUTROUX - 75013 PARIS,"(48.8226328422322,2.37773843365762)",13047,http://velibs.github.io/data/png/40947.png
41002,21013 - GRENIER (BOULOGNE-BILLANCOURT),4 AVENUE PIERRE GRENIER - 92100 BOULOGNE-BILLANCOURT,"(48.8258469346999,2.24882139108772)",21013,http://velibs.github.io/data/png/41002.png
43331,15024 - LAOS,88 AVENUE DE SUFFREN - 75015 PARIS,"(48.8509146081717,2.30129338467014)",15024,http://velibs.github.io/data/png/43331.png
41906,16107 - GODARD,2 RUE BENJAMIN GODARD - 75016 PARIS,"(48.8659832410243,2.2757256357312)",16107,http://velibs.github.io/data/png/41906.png
42287,20002 - PIXERECOURT,FACE 65 RUE PIXERECOURT - 75020 PARIS,"(48.8738036229888,2.39601222330053)",20002,http://velibs.github.io/data/png/42287.png
40725,09007 - CONDORCET,34 RUE CONDORCET - 75009 PARIS,"(48.8798312251102,2.34539633898637)",9007,http://velibs.github.io/data/png/40725.png
43405,19040 - TELEGRAPHE,265 RUE DE BELLEVILLE - 75019 PARIS,"(48.8756361807115,2.39946145198278)",19040,http://velibs.github.io/data/png/43405.png
43785,18016 - FRANCOEUR CAULAINCOURT,1 RUE FRANCOEUR - 75018 PARIS,"(48.8900229033925,2.34245001267819)",18016,http://velibs.github.io/data/png/43785.png
41760,07018 - SEGUR ESTREES,23 AVENUE DE SEGUR - 75007 PARIS,"(48.851294334589,2.30974761560334)",7018,http://velibs.github.io/data/png/41760.png
40814,06015 - MAZET SAINT ANDRE DES ARTS,10 RUE ANDRE MAZET - 75006 PARIS,"(48.8537510734679,2.33911372289969)",6015,http://velibs.github.io/data/png/40814.png
40906,15053 - LECOURBE,250 RUE LECOURBE - 75015 PARIS,"(48.8392220977623,2.291540507949)",15053,http://velibs.github.io/data/png/40906.png
40953,03007 - ARCHIVES PASTOURELLE,67 RUE DES ARCHIVES - 75003 PARIS,"(48.8624012119144,2.35944703194638)",3007,http://velibs.github.io/data/png/40953.png
41120,21501 - SELLIER (SURESNES),RUE DE SAINT CLOUD / BOULEVARD HENRI SELLIER - 92150 SURESNES,"(48.8675658061302,2.22599848496062)",21501,http://velibs.github.io/data/png/41120.png
41101,13005 - ARAGO CORDELIERE - VERSION 2,2 RUE DES CORDELIERES - 75013 PARIS,"(48.8354807189661,2.34857246170222)",13005,http://velibs.github.io/data/png/41101.png
41118,15059 - CITROEN,RUE BALARD - 75015 PARIS,"(48.8407143644436,2.27801857156773)",15059,http://velibs.github.io/data/png/41118.png
41097,20116 - HAIES REUNION,53 RUE DES HAIES - 75020 PARIS,"(48.8538689676649,2.40242616223891)",20116,http://velibs.github.io/data/png/41097.png
41124,14011 - ALESIA SARRETTE,6 RUE SARRETTE - 75014 PARIS,"(48.8275252920069,2.33172937899415)",14011,http://velibs.github.io/data/png/41124.png
41133,08105 - FRANCOIS 1ER LINCOLN,56 RUE FRANCOIS 1ER - 75008 PARIS,"(48.8695179793442,2.30242621884156)",8105,http://velibs.github.io/data/png/41133.png
41138,21101 - VALITON (CLICHY),4 RUE DE VALITON - 92110 CLICHY,"(48.9024924515185,2.29784000737435)",21101,http://velibs.github.io/data/png/41138.png
41289,19109 - PLACE DU MAROC,27 RUE DE TANGER - 75019 PARIS,"(48.8862334174298,2.36885639049963)",19109,http://velibs.github.io/data/png/41289.png
41300,09108 - ROCHECHOUART MAUBEUGE,25 RUE DE ROCHECHOUART - 75009 PARIS,"(48.8778900149743,2.34478560298721)",9108,http://velibs.github.io/data/png/41300.png
41518,11045 - SAINT SEBASTIEN FROISSARD,12 BD DES FILLES DU CALVAIRE - 75011 PARIS,"(48.8612050519343,2.3673523287996)",11045,http://velibs.github.io/data/png/41518.png
41595,14035 - MAINE GAITE,90 AVENUE DU MAINE - 75014 PARIS,"(48.8378836277624,2.32255164001816)",14035,http://velibs.github.io/data/png/41595.png
